filepath,filename,partition,label,size_bytes,mod_time,mod_datetime,md5,is_corrupted,width,height,mode,format,aspect_ratio,phash,mean_brightness,std_brightness,outlier_reason
c:/Github/BDC2026\test\1308.jpg,1308.jpg,test,,22614,1782752596.0,2026-06-30 00:03:16,24158f025e3026534575d7347ce0d463,False,225,225,RGB,JPEG,1.0,9cb91963eb3307c8,115.53436049382715,90.67843058127596,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\1365.jpg,1365.jpg,test,,83383,1782752596.0,2026-06-30 00:03:16,a39765af121bd170c5c36646fcfa8ad1,False,1500,500,RGB,JPEG,3.0,d5dc316f5a20c978,91.4796191111111,63.31997859365651,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\1375.jpg,1375.jpg,test,,6025059,1782752596.0,2026-06-30 00:03:16,da824041c4ec520490311632c9d8dce2,False,4608,3456,RGB,JPEG,1.3333333333333333,bfb1cb37850129b4,122.56233502088423,65.30311488113385,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\1378.jpg,1378.jpg,test,,24111,1782752596.0,2026-06-30 00:03:16,5803c0973fc27453a07f54896b432a64,False,245,205,RGB,JPEG,1.1951219512195121,d9c9529eed115cd0,80.6392699518832,91.29811439569075,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\1384.jpg,1384.jpg,test,,5101654,1782752596.0,2026-06-30 00:03:16,46cf6093367488c3a8d21db94f1e8a4c,False,3456,4608,RGB,JPEG,0.75,efb6d44ac0c1127e,104.15733211815602,71.73962779679562,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\1390.jpg,1390.jpg,test,,6755234,1782752596.0,2026-06-30 00:03:16,9cd940578204a6f725a75818eeccb732,False,3456,4608,RGB,JPEG,0.75,a83396aad7977860,132.520687568989,68.46507386328331,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\1407.jpg,1407.jpg,test,,23213,1782752596.0,2026-06-30 00:03:16,996c59f064f47f598a2d5aa60a0414bd,False,183,275,RGB,JPEG,0.6654545454545454,fed0a00f99a99395,149.82295081967212,108.12970913722855,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\182.jpg,182.jpg,test,,15937910,1782752596.0,2026-06-30 00:03:16,ed9f0835f043a7b074193a9a5e7a53d5,False,8000,6000,RGB,JPEG,1.3333333333333333,ffbed081c58a6186,106.88119878472223,59.90499853801115,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\199.jpg,199.jpg,test,,4275041,1782752596.0,2026-06-30 00:03:16,2ebde4e3a43192c720fb80a9ba476183,False,4608,3456,RGB,JPEG,1.3333333333333333,8a7bd4739162256e,100.35395559721685,71.38005182775193,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\321.jpg,321.jpg,test,,24870,1782752596.0,2026-06-30 00:03:16,bc74c9a8cda2d954d44889671edc59d2,False,178,284,RGB,JPEG,0.6267605633802817,d06b5d957e913982,84.08131560900986,96.06563986034064,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\33.jpg,33.jpg,test,,175736,1782752596.0,2026-06-30 00:03:16,04da42157e36018f277a94830d26517f,False,800,573,RGB,JPEG,1.3961605584642234,ee36a19f91e896c0,165.23771160558465,63.16928161747675,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\354.jpg,354.jpg,test,,36320,1782752596.0,2026-06-30 00:03:16,15c706cd67697f2fe498b851c21e9f45,False,500,375,RGB,JPEG,1.3333333333333333,ed52f44d425cccb8,111.08201244444444,67.32430406898568,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\416.jpg,416.jpg,test,,2854452,1782752596.0,2026-06-30 00:03:16,9fc413d086e2f0cc4a3840d61c209ec8,False,4128,2322,RGB,JPEG,1.7777777777777777,d4294ad7c2fc199a,103.47231218715712,58.64455116027772,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\420.jpg,420.jpg,test,,22626,1782752596.0,2026-06-30 00:03:16,8b3c02e7d688a3a42411b38b216d62c7,False,259,194,RGB,JPEG,1.3350515463917525,a6a634e0666bbc95,106.3586885854927,102.81962092771231,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\442.jpg,442.jpg,test,,2282574,1782752596.0,2026-06-30 00:03:16,87d560e30213227e0175ce9a84847965,False,4608,3456,RGB,JPEG,1.3333333333333333,f54a24c24a8ddf4e,104.98829087831683,71.48836995540934,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\45.jpg,45.jpg,test,,25038,1782752596.0,2026-06-30 00:03:16,05a63d59862593fcd930907720a60434,False,275,183,RGB,JPEG,1.5027322404371584,818779b6d0892f7a,138.7798509687034,102.98128269083293,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\461.jpg,461.jpg,test,,6403185,1782752596.0,2026-06-30 00:03:16,e9f4615687b3215b3ed2b8ccf35b5d6a,False,4608,3456,RGB,JPEG,1.3333333333333333,eac7963c92c7b01c,102.62578129604849,70.86117166699407,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\486.jpg,486.jpg,test,,26420,1782752596.0,2026-06-30 00:03:16,50a4f7217ddf04c625e65f3f287d28ec,False,280,180,RGB,JPEG,1.5555555555555556,a6e687b0b2a8ec56,73.02276455026455,78.98089372261565,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\500.jpg,500.jpg,test,,1101929,1782752596.0,2026-06-30 00:03:16,296d5338a13f36f8c0d6e181567cffa7,False,4608,3456,RGB,JPEG,1.3333333333333333,bebcc438750339b4,122.13075375655062,62.15089960203469,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\544.jpg,544.jpg,test,,193346,1782752596.0,2026-06-30 00:03:16,32148badb76ee4811e87116510b1d6f6,False,720,405,RGB,WEBP,1.7777777777777777,95ca6361e7253746,80.04478966620941,54.357008393339946,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\571.jpg,571.jpg,test,,64194,1782752596.0,2026-06-30 00:03:16,bcce71b2e810e2bc9a56bfdcc76f336f,False,800,533,RGB,JPEG,1.5009380863039399,bc63f46e111117b5,105.60741244527829,65.03926731884461,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\574.jpg,574.jpg,test,,3172633,1782752596.0,2026-06-30 00:03:16,d94cc6c2b464acf1bed3aaa229b8973a,False,4608,3456,RGB,JPEG,1.3333333333333333,f8d2c68e86ea0575,119.46225490491577,79.82712074622405,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\606.jpg,606.jpg,test,,25500,1782752596.0,2026-06-30 00:03:16,6632670e3f3287fbe0c101b59af42837,False,259,194,RGB,JPEG,1.3350515463917525,aaa8ff95fd14a011,96.89658878318671,99.02143653294088,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\699.jpg,699.jpg,test,,4236304,1782752596.0,2026-06-30 00:03:16,e665545e9f8e515c663bcf519acc0839,False,4608,3456,RGB,JPEG,1.3333333333333333,9c94d11b3fb0389d,106.15118265871484,66.02222807214835,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\709.jpg,709.jpg,test,,4660607,1782752596.0,2026-06-30 00:03:16,ca48d865ec8354ec6666e54dccb54857,False,4608,3456,RGB,JPEG,1.3333333333333333,9c94437b2f6b68c8,98.76130730690453,64.14919290561444,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\75.jpg,75.jpg,test,,178628,1782752596.0,2026-06-30 00:03:16,271b8a1943a4ca389021a94c5b8a645b,False,1280,720,RGB,JPEG,1.7777777777777777,add08405f094edbf,136.65668041087963,53.56417482096526,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\782.jpg,782.jpg,test,,3004710,1782752596.0,2026-06-30 00:03:16,ea5f67134730cdc47f0ad693abb5ad0c,False,4608,3456,RGB,JPEG,1.3333333333333333,af3fc0d4f1d09071,119.72386529448919,80.37281958721512,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\804.jpg,804.jpg,test,,5802739,1782752596.0,2026-06-30 00:03:16,e9dbc041fbbb044ab69e9082031bbd9a,False,3456,4608,RGB,JPEG,0.75,b834d29673c19ae3,127.01541663066513,68.03522257090162,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\84.jpg,84.jpg,test,,24228,1782752596.0,2026-06-30 00:03:16,31cfe60efd1fa27f1d2a572ba58ef95e,False,290,174,RGB,JPEG,1.6666666666666667,b1d3122d6cec95a9,119.1505284713965,90.45025785833354,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\840.jpg,840.jpg,test,,25433,1782752596.0,2026-06-30 00:03:16,8cc804de706a37cb2547c59a2597d451,False,259,194,RGB,JPEG,1.3350515463917525,b2fc974daa3344a1,116.40612188034868,100.41516939652844,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\9.jpg,9.jpg,test,,6355668,1782752596.0,2026-06-30 00:03:16,5dfcac9cd30abcb3072d98c9c167deae,False,3456,4608,RGB,JPEG,0.75,bc22cbd0b27cd20f,115.0740035152566,67.8639414288116,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\900.jpg,900.jpg,test,,25689,1782752596.0,2026-06-30 00:03:16,8c96d17d4f7fcd542efe7f369a6bf56c,False,225,225,RGB,JPEG,1.0,bcf058034df6f710,141.23639835390946,78.50458125650333,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\934.jpg,934.jpg,test,,23195,1782752596.0,2026-06-30 00:03:16,d2e0cc43f5467eae8d3bfe30488dd165,False,377,134,RGB,JPEG,2.8134328358208953,d9ee6e118c8453ae,143.65802948124102,95.1045143601188,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\942.jpg,942.jpg,test,,4598953,1782752596.0,2026-06-30 00:03:16,455bee678471fae7554def6dd507b6ac,False,4608,3456,RGB,JPEG,1.3333333333333333,add0907ace84df61,116.39036001197594,71.4282539513007,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\970.jpg,970.jpg,test,,23278,1782752596.0,2026-06-30 00:03:16,fdccb445962e7828fec55cef6711fbae,False,303,166,RGB,JPEG,1.8253012048192772,cd772564d2a4caac,89.64896549895953,72.4102668573597,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\test\99.jpg,99.jpg,test,,27848,1782752596.0,2026-06-30 00:03:16,4f678e4c9dd93d6b91ec9129eb90312b,False,358,141,RGB,JPEG,2.5390070921985815,fa0aebaf81f0b620,127.63167452487552,96.69498009295239,"size_bytes out of range [-5365.00, 22051.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1015.jpg,R_1015.jpg,train,0_Recyclable,8998,1604328416.0,2020-11-02 21:46:56,73cbb3898e32693a1cab2b63fe2f88d2,False,410,123,RGB,JPEG,3.3333333333333335,8e87a070ff7cf808,200.1277612532223,75.09753248754605,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1016.jpg,R_1016.jpg,train,0_Recyclable,6561,1782418948.0,2026-06-26 03:22:28,e8a14d83c9694ebe572a42f9252ed95c,False,400,126,RGB,JPEG,3.1746031746031744,82c9b512d9ec669b,209.84474206349205,52.56960672003721,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1024.jpg,R_1024.jpg,train,0_Recyclable,10089,1604328416.0,2020-11-02 21:46:56,556a8bb846309399942f2e45b4527c2d,False,367,137,RGB,JPEG,2.678832116788321,d547107167fac4f0,177.1449578021308,58.98440786248738,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1071.jpg,R_1071.jpg,train,0_Recyclable,8575,1604328416.0,2020-11-02 21:46:56,ddcf5060e4650269937591c64246ea30,False,399,126,RGB,JPEG,3.1666666666666665,844fca1acf70976c,148.6768707482993,51.23719253387742,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1101.jpg,R_1101.jpg,train,0_Recyclable,6101,1604328416.0,2020-11-02 21:46:56,3c6826376d8ddc21e9710dda0b93be13,False,395,127,RGB,JPEG,3.1102362204724407,868129335e3fc56d,232.99066414166586,27.839843036692184,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1102.jpg,R_1102.jpg,train,0_Recyclable,7810,1604328416.0,2020-11-02 21:46:56,893e8cfae0b00af6539b91287461c69d,False,379,133,RGB,JPEG,2.8496240601503757,b608c96177e7361c,205.3290812783939,83.6985935731535,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1111.jpg,R_1111.jpg,train,0_Recyclable,5317,1782418950.0,2026-06-26 03:22:30,63277668e397d0ec01e189395413848c,False,389,129,RGB,JPEG,3.0155038759689923,c40f377cf0703137,156.6771487216277,92.97994988081228,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1163.jpg,R_1163.jpg,train,0_Recyclable,7426,1604328416.0,2020-11-02 21:46:56,d0923f27568699b6f885be8ff708ad7f,False,416,121,RGB,JPEG,3.43801652892562,c8479d6a861df1e2,127.29468637423183,50.2860934987884,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1175.jpg,R_1175.jpg,train,0_Recyclable,12827,1782418950.0,2026-06-26 03:22:30,af04e4de06bf5ac135769416d7dc64fb,False,379,133,RGB,JPEG,2.8496240601503757,bfd00937e08d90f3,202.3563790743349,84.3806673130073,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1176.jpg,R_1176.jpg,train,0_Recyclable,17680,1604328416.0,2020-11-02 21:46:56,3dc7ff248e962ea0366154599020b5a5,False,429,117,RGB,JPEG,3.6666666666666665,8bd22c2d91fd613a,130.8479137197086,76.91326162316335,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1184.jpg,R_1184.jpg,train,0_Recyclable,8412,1782418950.0,2026-06-26 03:22:30,42cae7333b2b6168c06d2d83469aa303,False,384,131,RGB,JPEG,2.931297709923664,80e2fd15a71af26a,208.85488231552162,76.78567223321672,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1231.jpg,R_1231.jpg,train,0_Recyclable,13179,1604328416.0,2020-11-02 21:46:56,6e1258caea7830d85c74b2dbf0826202,False,399,126,RGB,JPEG,3.1666666666666665,d446c2335df432d9,153.52558645290475,55.61981960728838,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1247.jpg,R_1247.jpg,train,0_Recyclable,7425,1604328416.0,2020-11-02 21:46:56,cc3a16aa0b39e493df72293d2b6c485c,False,389,129,RGB,JPEG,3.0155038759689923,daa3971a4e6e019d,154.1995576014826,55.9192931328958,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1300.jpg,R_1300.jpg,train,0_Recyclable,8548,1604328416.0,2020-11-02 21:46:56,63463333422be11a8584fb302e6d0f77,False,379,133,RGB,JPEG,2.8496240601503757,c9c1a4b613d0f63b,231.2383399131073,44.67487942473875,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1310.jpg,R_1310.jpg,train,0_Recyclable,8176,1604328416.0,2020-11-02 21:46:56,345c31a521fe71310b693f86eab9a3b0,False,447,113,RGB,JPEG,3.9557522123893807,9b85b4d8f0d927c8,159.7712445473923,68.52431325095267,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1320.jpg,R_1320.jpg,train,0_Recyclable,8246,1604328416.0,2020-11-02 21:46:56,e0cef50e516e19ac152353fbfe9a30c2,False,401,126,RGB,JPEG,3.1825396825396823,c45aba25fac5b660,206.170803150853,66.62083010938754,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1324.jpg,R_1324.jpg,train,0_Recyclable,7375,1604328416.0,2020-11-02 21:46:56,6ba44aaa4af6ffced13f3b3aef53b23f,False,373,135,RGB,JPEG,2.762962962962963,adce52d329247a95,155.5105682984146,75.16977511933582,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1326.jpg,R_1326.jpg,train,0_Recyclable,6434,1782418950.0,2026-06-26 03:22:30,de1b08b302a55116882f3473a446c34d,False,450,112,RGB,JPEG,4.017857142857143,babd85f2c3638618,187.84760582010583,68.2958735246931,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1335.jpg,R_1335.jpg,train,0_Recyclable,5023,1782418950.0,2026-06-26 03:22:30,bd84de01cbd3080b7434f74ee0551bf7,False,440,114,RGB,JPEG,3.8596491228070176,dcc3e96d92149696,171.9022129186603,73.32180664586086,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1338.jpg,R_1338.jpg,train,0_Recyclable,7318,1782418950.0,2026-06-26 03:22:30,014922bc117928e5ddb2e02402271480,False,440,114,RGB,JPEG,3.8596491228070176,e54a963d29131b3d,101.3925172780436,63.393829825216216,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1349.jpg,R_1349.jpg,train,0_Recyclable,5384,1604328416.0,2020-11-02 21:46:56,7c377e8c3808a9be30641c419cea1706,False,380,133,RGB,JPEG,2.857142857142857,9aaa8b85c565f22b,232.25319219100382,29.418698073196442,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1378.jpg,R_1378.jpg,train,0_Recyclable,3942,1782418950.0,2026-06-26 03:22:30,9102584d3a95a805ffc44fa69dbbc4d3,False,361,139,RGB,JPEG,2.597122302158273,a326d9dc99d8a523,242.45953486518263,19.79437859726438,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1385.jpg,R_1385.jpg,train,0_Recyclable,8314,1604328416.0,2020-11-02 21:46:56,99040424979ea96b07d35d67245067c5,False,569,88,RGB,JPEG,6.465909090909091,a025a75ed252dab6,155.75878734622145,74.01704441163677,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1387.jpg,R_1387.jpg,train,0_Recyclable,7532,1604328416.0,2020-11-02 21:46:56,7191efd29320a42ca3015b6760d913d6,False,377,134,RGB,JPEG,2.8134328358208953,daa54b12abd59a8a,172.47738099951175,57.43396649356299,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1394.jpg,R_1394.jpg,train,0_Recyclable,7347,1604328416.0,2020-11-02 21:46:56,e44e1cb4bdcda6457c3e9db378c8628a,False,384,131,RGB,JPEG,2.931297709923664,af673406017919df,121.55939885496183,85.7611207295151,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1479.jpg,R_1479.jpg,train,0_Recyclable,7425,1604328416.0,2020-11-02 21:46:56,77d844dd2379f35477e33e92292b560e,False,447,113,RGB,JPEG,3.9557522123893807,90a8f5156ac5a7f4,226.04197765503224,46.65884777598009,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1509.jpg,R_1509.jpg,train,0_Recyclable,8918,1604328416.0,2020-11-02 21:46:56,ad2f12d0640a476e13e92f6396ae621a,False,545,92,RGB,JPEG,5.923913043478261,fb34c2c0a93d9533,144.32187873952932,68.97008481542504,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_152.jpg,R_152.jpg,train,0_Recyclable,5529,1604328416.0,2020-11-02 21:46:56,f60fa4a29e18b9a15d07e90233016f72,False,503,100,RGB,JPEG,5.03,81e9fe26c90f2699,232.50974817760107,53.89826685200449,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1527.jpg,R_1527.jpg,train,0_Recyclable,19169,1604328416.0,2020-11-02 21:46:56,3e9016c24d16ae3f6dad50928696f832,False,362,139,RGB,JPEG,2.6043165467625897,e66164c0fa1b9b9a,124.62983425414365,58.91330678629864,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1546.jpg,R_1546.jpg,train,0_Recyclable,7934,1604328416.0,2020-11-02 21:46:56,670823f17e6d96d4c7a9d9489bb58f9e,False,414,122,RGB,JPEG,3.3934426229508197,8eebe116ba456865,221.79997228161878,44.34310846085799,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1587.jpg,R_1587.jpg,train,0_Recyclable,4414,1604328416.0,2020-11-02 21:46:56,aa34648fcb5fc564459b7350104c5924,False,72,270,RGB,JPEG,0.26666666666666666,9ff01dd81c624b0f,222.6699245541838,28.68158103741148,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1597.jpg,R_1597.jpg,train,0_Recyclable,7302,1604328416.0,2020-11-02 21:46:56,fe467171ededbd97e41ad87ef98aa96a,False,414,122,RGB,JPEG,3.3934426229508197,f805827edfbaa0c1,226.282153322246,41.68858748259175,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1613.jpg,R_1613.jpg,train,0_Recyclable,6291,1604328416.0,2020-11-02 21:46:56,babad306fd9af8b66c8ee14d4090cb51,False,406,124,RGB,JPEG,3.274193548387097,d60ba1765ea9f481,232.17978971343823,38.892888933700654,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1619.jpg,R_1619.jpg,train,0_Recyclable,5481,1604328416.0,2020-11-02 21:46:56,b81408b195146eef3d82b9ef8cbf9438,False,83,235,RGB,JPEG,0.35319148936170214,ccf3534c64b8839d,120.08443988720842,45.884388126191375,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_163.jpg,R_163.jpg,train,0_Recyclable,7544,1604328416.0,2020-11-02 21:46:56,f34ab97315975d923813e4b0bf243ac8,False,90,216,RGB,JPEG,0.4166666666666667,de7098d8b017ef82,110.91695816186557,73.99794207870066,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1789.jpg,R_1789.jpg,train,0_Recyclable,4286,1604328418.0,2020-11-02 21:46:58,4deddc59a80a72761b6168d42b858d41,False,96,202,RGB,JPEG,0.4752475247524752,c6f208fe1b0df80d,154.96251031353134,62.74568339493222,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1825.jpg,R_1825.jpg,train,0_Recyclable,17739,1604328418.0,2020-11-02 21:46:58,22f2500cd62b6164d3d66287a8c3e300,False,389,129,RGB,JPEG,3.0155038759689923,9ff89207cad8e849,158.7178082009791,84.13416496022306,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1827.jpg,R_1827.jpg,train,0_Recyclable,19297,1782418952.0,2026-06-26 03:22:32,be73a2b294c3a93d283d067b4150c7f5,False,425,118,RGB,JPEG,3.6016949152542375,f77f886693218899,137.95076769690928,101.70557152096553,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1949.jpg,R_1949.jpg,train,0_Recyclable,7197,1782418954.0,2026-06-26 03:22:34,fe5f3320eee58dc7cd4d78c5445de929,False,97,201,RGB,JPEG,0.48258706467661694,87f8fee0e0b096c1,113.89051307038689,95.70908223738832,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_1988.jpg,R_1988.jpg,train,0_Recyclable,14535,1604328418.0,2020-11-02 21:46:58,739444be492d5a26577d4be78e7da127,False,425,118,RGB,JPEG,3.6016949152542375,ab2bd400823e75f7,147.2024393486208,66.76541094152078,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_2020.jpg,R_2020.jpg,train,0_Recyclable,5303,1604328418.0,2020-11-02 21:46:58,ae1d6909caf6d408190f908cea3f3024,False,127,225,RGB,JPEG,0.5644444444444444,cf683443ad1ad38b,55.18639836687081,69.81543552702904,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_2039.jpg,R_2039.jpg,train,0_Recyclable,9056,1782418954.0,2026-06-26 03:22:34,4c07fd3d4fb66d0b9d45999f10ab3d07,False,90,217,RGB,JPEG,0.4147465437788018,cc8b12b93f49c963,106.97209421402971,93.10238728623914,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\0_Recyclable\R_2073.jpg,R_2073.jpg,train,0_Recyclable,5033,1604328418.0,2020-11-02 21:46:58,af6e2ae61658c07b1666eb5019e37868,False,87,223,RGB,JPEG,0.3901345291479821,943f6af087856b91,89.9954641513324,69.77674263545444,"width out of range [136.00, 360.00]"
